architecture,patient,seed,fraction,method,repeat,predicted_class_probability_drop
GATv2,102,23,0.05,random,14,0.007661581039428711
GATv2,102,23,0.05,random,15,0.04557466506958008
GATv2,102,23,0.05,random,16,0.005103707313537598
GATv2,102,23,0.05,random,17,0.0004368424415588379
GATv2,102,23,0.05,random,18,0.022977471351623535
GATv2,102,23,0.05,random,19,0.0071179866790771484
GATv2,102,23,0.1,gnnexplainer,-1,0.09461790323257446
GATv2,102,23,0.1,random,0,0.05047607421875
GATv2,102,23,0.1,random,1,0.010118186473846436
GATv2,102,23,0.1,random,2,0.033691465854644775
GATv2,102,23,0.1,random,3,0.0016303658485412598
GATv2,102,23,0.1,random,4,0.03371769189834595
GATv2,102,23,0.1,random,5,0.012239277362823486
GATv2,102,23,0.1,random,6,0.018202602863311768
GATv2,102,23,0.1,random,7,0.031068801879882812
GATv2,102,23,0.1,random,8,0.017843127250671387
GATv2,102,23,0.1,random,9,0.0015779733657836914
GATv2,102,23,0.1,random,10,0.01148909330368042
GATv2,102,23,0.1,random,11,0.0035054683685302734
GATv2,102,23,0.1,random,12,0.017015695571899414
GATv2,102,23,0.1,random,13,0.06797850131988525
GATv2,102,23,0.1,random,14,0.007169842720031738
GATv2,102,23,0.1,random,15,0.002893388271331787
GATv2,102,23,0.1,random,16,0.0021924972534179688
GATv2,102,23,0.1,random,17,0.008253157138824463
GATv2,102,23,0.1,random,18,0.01685035228729248
GATv2,102,23,0.1,random,19,0.031068801879882812
GATv2,102,23,0.2,gnnexplainer,-1,0.12513279914855957
GATv2,102,23,0.2,random,0,0.007665276527404785
GATv2,102,23,0.2,random,1,0.01727837324142456
GATv2,102,23,0.2,random,2,0.009420156478881836
GATv2,102,23,0.2,random,3,0.01746910810470581
GATv2,102,23,0.2,random,4,0.01352393627166748
GATv2,102,23,0.2,random,5,0.02399766445159912
GATv2,102,23,0.2,random,6,0.060510993003845215
GATv2,102,23,0.2,random,7,0.06955784559249878
GATv2,102,23,0.2,random,8,0.08638268709182739
GATv2,102,23,0.2,random,9,0.016244232654571533
GATv2,102,23,0.2,random,10,0.023270249366760254
GATv2,102,23,0.2,random,11,0.02766519784927368
GATv2,102,23,0.2,random,12,0.028751254081726074
GATv2,102,23,0.2,random,13,0.04033660888671875
GATv2,102,23,0.2,random,14,0.04607093334197998
GATv2,102,23,0.2,random,15,0.024731040000915527
GATv2,102,23,0.2,random,16,0.049171507358551025
GATv2,102,23,0.2,random,17,0.051049113273620605
GATv2,102,23,0.2,random,18,0.03708350658416748
GATv2,102,23,0.2,random,19,0.0030355453491210938
GATv2,102,37,0.05,gnnexplainer,-1,0.06059902906417847
GATv2,102,37,0.05,random,0,0.004215061664581299
GATv2,102,37,0.05,random,1,-0.00037735700607299805
GATv2,102,37,0.05,random,2,0.040695011615753174
GATv2,102,37,0.05,random,3,0.013777554035186768
GATv2,102,37,0.05,random,4,0.0014969110488891602
GATv2,102,37,0.05,random,5,-0.00768512487411499
GATv2,102,37,0.05,random,6,0.023554444313049316
GATv2,102,37,0.05,random,7,0.0004368424415588379
GATv2,102,37,0.05,random,8,0.028994977474212646
GATv2,102,37,0.05,random,9,0.024426579475402832
GATv2,102,37,0.05,random,10,0.0024974942207336426
GATv2,102,37,0.05,random,11,0.0098191499710083
GATv2,102,37,0.05,random,12,0.02937769889831543
GATv2,102,37,0.05,random,13,0.018845200538635254
GATv2,102,37,0.05,random,14,0.010129928588867188
GATv2,102,37,0.05,random,15,0.01493847370147705
GATv2,102,37,0.05,random,16,0.0020842552185058594
GATv2,102,37,0.05,random,17,0.008343398571014404
GATv2,102,37,0.05,random,18,0.011667370796203613
GATv2,102,37,0.05,random,19,0.03413808345794678
GATv2,102,37,0.1,gnnexplainer,-1,0.09461790323257446
GATv2,102,37,0.1,random,0,7.462501525878906e-05
GATv2,102,37,0.1,random,1,0.022633016109466553
GATv2,102,37,0.1,random,2,0.01246654987335205
GATv2,102,37,0.1,random,3,0.014871835708618164
GATv2,102,37,0.1,random,4,0.019207894802093506
GATv2,102,37,0.1,random,5,0.010611355304718018
GATv2,102,37,0.1,random,6,0.02897125482559204
GATv2,102,37,0.1,random,7,-0.0010516047477722168
GATv2,102,37,0.1,random,8,0.006157994270324707
GATv2,102,37,0.1,random,9,0.012017130851745605
GATv2,102,37,0.1,random,10,0.012750446796417236
GATv2,102,37,0.1,random,11,0.02982950210571289
GATv2,102,37,0.1,random,12,0.02076202630996704
GATv2,102,37,0.1,random,13,0.0260012149810791
GATv2,102,37,0.1,random,14,0.03542983531951904
GATv2,102,37,0.1,random,15,0.005202829837799072
GATv2,102,37,0.1,random,16,0.01847684383392334
GATv2,102,37,0.1,random,17,0.034468889236450195
GATv2,102,37,0.1,random,18,0.010742902755737305
GATv2,102,37,0.1,random,19,0.029823780059814453
GATv2,102,37,0.2,gnnexplainer,-1,0.13535857200622559
GATv2,102,37,0.2,random,0,0.017703354358673096
GATv2,102,37,0.2,random,1,0.08885669708251953
GATv2,102,37,0.2,random,2,0.013756036758422852
GATv2,102,37,0.2,random,3,0.03366345167160034
GATv2,102,37,0.2,random,4,0.08217698335647583
GATv2,102,37,0.2,random,5,0.04307180643081665
GATv2,102,37,0.2,random,6,0.015872478485107422
GATv2,102,37,0.2,random,7,0.04185205698013306
GATv2,102,37,0.2,random,8,0.07651883363723755
GATv2,102,37,0.2,random,9,0.0030885934829711914
GATv2,102,37,0.2,random,10,0.03797632455825806
GATv2,102,37,0.2,random,11,0.012304127216339111
GATv2,102,37,0.2,random,12,0.02257382869720459
GATv2,102,37,0.2,random,13,0.06054186820983887
GATv2,102,37,0.2,random,14,0.06064420938491821
GATv2,102,37,0.2,random,15,0.013728618621826172
GATv2,102,37,0.2,random,16,0.02621173858642578
GATv2,102,37,0.2,random,17,0.025672495365142822
GATv2,102,37,0.2,random,18,0.03598839044570923
GATv2,102,37,0.2,random,19,0.02176809310913086
GATv2,106,11,0.05,gnnexplainer,-1,0.043121933937072754
GATv2,106,11,0.05,random,0,0.008780181407928467
GATv2,106,11,0.05,random,1,0.0034798383712768555
GATv2,106,11,0.05,random,2,0.004642844200134277
GATv2,106,11,0.05,random,3,0.008838832378387451
GATv2,106,11,0.05,random,4,0.01137685775756836
GATv2,106,11,0.05,random,5,0.004416763782501221
GATv2,106,11,0.05,random,6,0.017155885696411133
GATv2,106,11,0.05,random,7,0.0028783082962036133
GATv2,106,11,0.05,random,8,0.010843276977539062
GATv2,106,11,0.05,random,9,0.012370824813842773
GATv2,106,11,0.05,random,10,0.010000646114349365
GATv2,106,11,0.05,random,11,0.007128894329071045
GATv2,106,11,0.05,random,12,0.007817208766937256
GATv2,106,11,0.05,random,13,0.02276170253753662
GATv2,106,11,0.05,random,14,0.017586469650268555
GATv2,106,11,0.05,random,15,0.0066754817962646484
GATv2,106,11,0.05,random,16,0.009517073631286621
GATv2,106,11,0.05,random,17,0.01079857349395752
GATv2,106,11,0.05,random,18,0.009622275829315186
GATv2,106,11,0.05,random,19,0.008297085762023926
GATv2,106,11,0.1,gnnexplainer,-1,0.06446635723114014
GATv2,106,11,0.1,random,0,0.015263080596923828
GATv2,106,11,0.1,random,1,0.008052527904510498
GATv2,106,11,0.1,random,2,0.028004825115203857
GATv2,106,11,0.1,random,3,0.01592320203781128
GATv2,106,11,0.1,random,4,0.014558076858520508
GATv2,106,11,0.1,random,5,0.020743608474731445
GATv2,106,11,0.1,random,6,0.027821004390716553
GATv2,106,11,0.1,random,7,0.013217329978942871
GATv2,106,11,0.1,random,8,0.01857435703277588
GATv2,106,11,0.1,random,9,0.026527881622314453
GATv2,106,11,0.1,random,10,0.01514369249343872
GATv2,106,11,0.1,random,11,0.026753127574920654
GATv2,106,11,0.1,random,12,0.0138014554977417
GATv2,106,11,0.1,random,13,0.015367388725280762
GATv2,106,11,0.1,random,14,0.019370317459106445
GATv2,106,11,0.1,random,15,0.012701690196990967
GATv2,106,11,0.1,random,16,0.008689641952514648
GATv2,106,11,0.1,random,17,0.02592003345489502
GATv2,106,11,0.1,random,18,0.011564195156097412
GATv2,106,11,0.1,random,19,0.018796682357788086
GATv2,106,11,0.2,gnnexplainer,-1,0.0781933069229126
GATv2,106,11,0.2,random,0,0.03833627700805664
GATv2,106,11,0.2,random,1,0.030768871307373047
GATv2,106,11,0.2,random,2,0.05748581886291504
GATv2,106,11,0.2,random,3,0.03987276554107666
GATv2,106,11,0.2,random,4,0.02631819248199463
GATv2,106,11,0.2,random,5,0.04218924045562744
GATv2,106,11,0.2,random,6,0.03973186016082764
GATv2,106,11,0.2,random,7,0.0419464111328125
GATv2,106,11,0.2,random,8,0.04661452770233154
GATv2,106,11,0.2,random,9,0.03896355628967285
GATv2,106,11,0.2,random,10,0.038257062435150146
GATv2,106,11,0.2,random,11,0.031844139099121094
GATv2,106,11,0.2,random,12,0.0411376953125
GATv2,106,11,0.2,random,13,0.03913092613220215
GATv2,106,11,0.2,random,14,0.03284424543380737
GATv2,106,11,0.2,random,15,0.03094303607940674
GATv2,106,11,0.2,random,16,0.046873509883880615
GATv2,106,11,0.2,random,17,0.025414347648620605
GATv2,106,11,0.2,random,18,0.02994173765182495
GATv2,106,11,0.2,random,19,0.029744505882263184
GATv2,106,23,0.05,gnnexplainer,-1,0.043121933937072754
GATv2,106,23,0.05,random,0,0.008115768432617188
GATv2,106,23,0.05,random,1,0.010465145111083984
GATv2,106,23,0.05,random,2,-0.0032411813735961914
GATv2,106,23,0.05,random,3,0.011418342590332031
GATv2,106,23,0.05,random,4,0.010838508605957031
GATv2,106,23,0.05,random,5,0.0011785030364990234
GATv2,106,23,0.05,random,6,0.012483954429626465
GATv2,106,23,0.05,random,7,0.003584444522857666
GATv2,106,23,0.05,random,8,0.00847470760345459
GATv2,106,23,0.05,random,9,0.006864964962005615
GATv2,106,23,0.05,random,10,0.008552253246307373
GATv2,106,23,0.05,random,11,0.01263117790222168
GATv2,106,23,0.05,random,12,0.004661858081817627
GATv2,106,23,0.05,random,13,0.004911482334136963
GATv2,106,23,0.05,random,14,0.006956875324249268
GATv2,106,23,0.05,random,15,0.005771040916442871
GATv2,106,23,0.05,random,16,0.009382784366607666
GATv2,106,23,0.05,random,17,0.0199432373046875
GATv2,106,23,0.05,random,18,0.008714616298675537
GATv2,106,23,0.05,random,19,0.011358261108398438
GATv2,106,23,0.1,gnnexplainer,-1,0.06057250499725342
GATv2,106,23,0.1,random,0,0.02023017406463623
GATv2,106,23,0.1,random,1,0.016009926795959473
GATv2,106,23,0.1,random,2,0.01433706283569336
GATv2,106,23,0.1,random,3,0.026721596717834473
GATv2,106,23,0.1,random,4,0.02275526523590088
GATv2,106,23,0.1,random,5,0.0224989652633667
GATv2,106,23,0.1,random,6,0.01623290777206421
GATv2,106,23,0.1,random,7,0.02018815279006958
GATv2,106,23,0.1,random,8,0.010400176048278809
GATv2,106,23,0.1,random,9,0.021672427654266357
GATv2,106,23,0.1,random,10,0.03188169002532959
GATv2,106,23,0.1,random,11,0.024310827255249023
GATv2,106,23,0.1,random,12,0.0243261456489563
GATv2,106,23,0.1,random,13,0.021660327911376953
GATv2,106,23,0.1,random,14,0.017560243606567383
GATv2,106,23,0.1,random,15,0.03467988967895508
GATv2,106,23,0.1,random,16,0.023210108280181885
GATv2,106,23,0.1,random,17,0.023779749870300293
GATv2,106,23,0.1,random,18,0.010730385780334473
GATv2,106,23,0.1,random,19,0.021899700164794922
GATv2,106,23,0.2,gnnexplainer,-1,0.07264196872711182
GATv2,106,23,0.2,random,0,0.04989278316497803
GATv2,106,23,0.2,random,1,0.04711669683456421
GATv2,106,23,0.2,random,2,0.03612673282623291
GATv2,106,23,0.2,random,3,0.0565943717956543
GATv2,106,23,0.2,random,4,0.0339924693107605
GATv2,106,23,0.2,random,5,0.030768752098083496
GATv2,106,23,0.2,random,6,0.048889756202697754
GATv2,106,23,0.2,random,7,0.02925276756286621
GATv2,106,23,0.2,random,8,0.05052173137664795
GATv2,106,23,0.2,random,9,0.03354990482330322
GATv2,106,23,0.2,random,10,0.04266631603240967
GATv2,106,23,0.2,random,11,0.024393916130065918
GATv2,106,23,0.2,random,12,0.02467024326324463
GATv2,106,23,0.2,random,13,0.03320997953414917
GATv2,106,23,0.2,random,14,0.027864515781402588
GATv2,106,23,0.2,random,15,0.03403806686401367
GATv2,106,23,0.2,random,16,0.028992831707000732
GATv2,106,23,0.2,random,17,0.03096449375152588
GATv2,106,23,0.2,random,18,0.049173712730407715
GATv2,106,23,0.2,random,19,0.037549495697021484
GATv2,106,37,0.05,gnnexplainer,-1,0.043671369552612305
GATv2,106,37,0.05,random,0,0.01293480396270752
GATv2,106,37,0.05,random,1,0.004814505577087402
GATv2,106,37,0.05,random,2,0.01621156930923462
GATv2,106,37,0.05,random,3,0.023391664028167725
GATv2,106,37,0.05,random,4,0.011618554592132568
GATv2,106,37,0.05,random,5,0.018156826496124268
GATv2,106,37,0.05,random,6,0.006996631622314453
GATv2,106,37,0.05,random,7,0.016766607761383057
GATv2,106,37,0.05,random,8,0.006631731986999512
GATv2,106,37,0.05,random,9,0.002095162868499756
GATv2,106,37,0.05,random,10,0.010063648223876953
GATv2,106,37,0.05,random,11,0.01315295696258545
GATv2,106,37,0.05,random,12,0.010992646217346191
GATv2,106,37,0.05,random,13,0.015138804912567139
GATv2,106,37,0.05,random,14,0.01384204626083374
GATv2,106,37,0.05,random,15,0.004770934581756592
GATv2,106,37,0.05,random,16,0.0025826692581176758
GATv2,106,37,0.05,random,17,0.006096959114074707
GATv2,106,37,0.05,random,18,0.010626435279846191
GATv2,106,37,0.05,random,19,0.009122312068939209
GATv2,106,37,0.1,gnnexplainer,-1,0.061302006244659424
GATv2,106,37,0.1,random,0,0.028752923011779785
GATv2,106,37,0.1,random,1,0.01700347661972046
GATv2,106,37,0.1,random,2,0.028031468391418457
GATv2,106,37,0.1,random,3,0.010939478874206543
GATv2,106,37,0.1,random,4,0.028908729553222656
GATv2,106,37,0.1,random,5,0.016464591026306152
GATv2,106,37,0.1,random,6,0.023143768310546875
GATv2,106,37,0.1,random,7,0.01774585247039795
GATv2,106,37,0.1,random,8,0.012945055961608887
GATv2,106,37,0.1,random,9,0.00974363088607788
GATv2,106,37,0.1,random,10,0.015165328979492188
GATv2,106,37,0.1,random,11,0.01459592580795288
GATv2,106,37,0.1,random,12,0.016894817352294922
GATv2,106,37,0.1,random,13,0.015292942523956299
GATv2,106,37,0.1,random,14,0.025547504425048828
GATv2,106,37,0.1,random,15,0.015865206718444824
GATv2,106,37,0.1,random,16,0.018608450889587402
GATv2,106,37,0.1,random,17,0.01619577407836914
GATv2,106,37,0.1,random,18,0.012536883354187012
GATv2,106,37,0.1,random,19,0.016388773918151855
GATv2,106,37,0.2,gnnexplainer,-1,0.07343387603759766
GATv2,106,37,0.2,random,0,0.0386885404586792
GATv2,106,37,0.2,random,1,0.028030455112457275
GATv2,106,37,0.2,random,2,0.04191756248474121
GATv2,106,37,0.2,random,3,0.027157127857208252
GATv2,106,37,0.2,random,4,0.02845752239227295
GATv2,106,37,0.2,random,5,0.06440228223800659
GATv2,106,37,0.2,random,6,0.032368600368499756
GATv2,106,37,0.2,random,7,0.04998898506164551
GATv2,106,37,0.2,random,8,0.03634136915206909
GATv2,106,37,0.2,random,9,0.023231148719787598
GATv2,106,37,0.2,random,10,0.047946393489837646
GATv2,106,37,0.2,random,11,0.02027130126953125
GATv2,106,37,0.2,random,12,0.024819374084472656
GATv2,106,37,0.2,random,13,0.048534274101257324
GATv2,106,37,0.2,random,14,0.039182841777801514
GATv2,106,37,0.2,random,15,0.03564310073852539
GATv2,106,37,0.2,random,16,0.03358316421508789
GATv2,106,37,0.2,random,17,0.03793799877166748
GATv2,106,37,0.2,random,18,0.058244943618774414
GATv2,106,37,0.2,random,19,0.030278921127319336
GATv2,118,11,0.05,gnnexplainer,-1,0.038244009017944336
GATv2,118,11,0.05,random,0,0.014517247676849365
GATv2,118,11,0.05,random,1,0.018604397773742676
GATv2,118,11,0.05,random,2,0.000709235668182373
GATv2,118,11,0.05,random,3,0.008659958839416504
GATv2,118,11,0.05,random,4,-0.0019658803939819336
GATv2,118,11,0.05,random,5,0.011293470859527588
GATv2,118,11,0.05,random,6,0.0017243623733520508
GATv2,118,11,0.05,random,7,0.0025679469108581543
GATv2,118,11,0.05,random,8,0.023945748805999756
GATv2,118,11,0.05,random,9,0.005877137184143066
GATv2,118,11,0.05,random,10,0.0018357038497924805
GATv2,118,11,0.05,random,11,0.00596386194229126
GATv2,118,11,0.05,random,12,0.01685386896133423
GATv2,118,11,0.05,random,13,-0.000535428524017334
GATv2,118,11,0.05,random,14,0.0010935664176940918
GATv2,118,11,0.05,random,15,0.018652796745300293
GATv2,118,11,0.05,random,16,0.02031785249710083
GATv2,118,11,0.05,random,17,-0.0007116198539733887
GATv2,118,11,0.05,random,18,0.006462395191192627
GATv2,118,11,0.05,random,19,-0.0014056563377380371
GATv2,118,11,0.1,gnnexplainer,-1,0.07396295666694641
GATv2,118,11,0.1,random,0,0.027056992053985596
GATv2,118,11,0.1,random,1,0.02208620309829712
GATv2,118,11,0.1,random,2,0.025943875312805176
GATv2,118,11,0.1,random,3,0.0021530985832214355
GATv2,118,11,0.1,random,4,0.03604552149772644
GATv2,118,11,0.1,random,5,0.015898048877716064
GATv2,118,11,0.1,random,6,-0.0004158616065979004
GATv2,118,11,0.1,random,7,0.007667422294616699
GATv2,118,11,0.1,random,8,0.038710713386535645
GATv2,118,11,0.1,random,9,-0.002834022045135498
GATv2,118,11,0.1,random,10,0.008789002895355225
GATv2,118,11,0.1,random,11,0.015449702739715576
GATv2,118,11,0.1,random,12,0.0012577176094055176
GATv2,118,11,0.1,random,13,0.012336671352386475
GATv2,118,11,0.1,random,14,0.0008156299591064453
GATv2,118,11,0.1,random,15,0.02264583110809326
GATv2,118,11,0.1,random,16,0.006199538707733154
GATv2,118,11,0.1,random,17,0.004371225833892822
GATv2,118,11,0.1,random,18,0.007431209087371826
GATv2,118,11,0.1,random,19,0.004736959934234619
GATv2,118,11,0.2,gnnexplainer,-1,0.08551669120788574
GATv2,118,11,0.2,random,0,0.03554627299308777
GATv2,118,11,0.2,random,1,-0.011896312236785889
GATv2,118,11,0.2,random,2,0.019086480140686035
GATv2,118,11,0.2,random,3,0.0013828873634338379
GATv2,118,11,0.2,random,4,0.03995433449745178
GATv2,118,11,0.2,random,5,0.008237957954406738
GATv2,118,11,0.2,random,6,0.01937657594680786
GATv2,118,11,0.2,random,7,0.041377902030944824
GATv2,118,11,0.2,random,8,0.023514091968536377
GATv2,118,11,0.2,random,9,0.035044461488723755
GATv2,118,11,0.2,random,10,0.04102671146392822
GATv2,118,11,0.2,random,11,0.02399742603302002
GATv2,118,11,0.2,random,12,0.06425878405570984
GATv2,118,11,0.2,random,13,0.007584214210510254
GATv2,118,11,0.2,random,14,0.04899218678474426
GATv2,118,11,0.2,random,15,0.037766098976135254
GATv2,118,11,0.2,random,16,0.05285903811454773
GATv2,118,11,0.2,random,17,0.010812640190124512
GATv2,118,11,0.2,random,18,0.028531670570373535
GATv2,118,11,0.2,random,19,0.04554131627082825
GATv2,118,23,0.05,gnnexplainer,-1,0.036065131425857544
GATv2,118,23,0.05,random,0,0.010664045810699463
GATv2,118,23,0.05,random,1,-0.0015460848808288574
GATv2,118,23,0.05,random,2,0.0014548897743225098
GATv2,118,23,0.05,random,3,-0.0032381415367126465
GATv2,118,23,0.05,random,4,-0.003022611141204834
GATv2,118,23,0.05,random,5,0.015043675899505615
GATv2,118,23,0.05,random,6,0.007395923137664795
GATv2,118,23,0.05,random,7,-0.0008268356323242188
GATv2,118,23,0.05,random,8,0.0008932352066040039
GATv2,118,23,0.05,random,9,0.02237933874130249
GATv2,118,23,0.05,random,10,0.02233588695526123
GATv2,118,23,0.05,random,11,0.027940869331359863
GATv2,118,23,0.05,random,12,0.0027991533279418945
GATv2,118,23,0.05,random,13,0.0028679966926574707
GATv2,118,23,0.05,random,14,0.00836867094039917
GATv2,118,23,0.05,random,15,-0.007655918598175049
GATv2,118,23,0.05,random,16,0.002126336097717285
GATv2,118,23,0.05,random,17,-0.006207168102264404
GATv2,118,23,0.05,random,18,-0.00036329030990600586
GATv2,118,23,0.05,random,19,0.013924121856689453
GATv2,118,23,0.1,gnnexplainer,-1,0.07396295666694641
GATv2,118,23,0.1,random,0,0.024221062660217285
GATv2,118,23,0.1,random,1,0.0002662539482116699
GATv2,118,23,0.1,random,2,0.005713820457458496
GATv2,118,23,0.1,random,3,-0.007651984691619873
GATv2,118,23,0.1,random,4,0.004228651523590088
GATv2,118,23,0.1,random,5,0.039684176445007324
GATv2,118,23,0.1,random,6,0.025509119033813477
GATv2,118,23,0.1,random,7,0.025953590869903564
GATv2,118,23,0.1,random,8,0.020550072193145752
GATv2,118,23,0.1,random,9,0.004439711570739746
GATv2,118,23,0.1,random,10,0.02224951982498169
GATv2,118,23,0.1,random,11,0.0149003267288208
GATv2,118,23,0.1,random,12,-1.424551010131836e-05
GATv2,118,23,0.1,random,13,0.006704747676849365
GATv2,118,23,0.1,random,14,0.004887998104095459
GATv2,118,23,0.1,random,15,0.021972239017486572
GATv2,118,23,0.1,random,16,0.00803983211517334
GATv2,118,23,0.1,random,17,-0.004237532615661621
GATv2,118,23,0.1,random,18,-0.012326478958129883
GATv2,118,23,0.1,random,19,0.013438165187835693
GATv2,118,23,0.2,gnnexplainer,-1,0.08434438705444336
GATv2,118,23,0.2,random,0,0.029629826545715332
GATv2,118,23,0.2,random,1,0.0381295382976532
GATv2,118,23,0.2,random,2,0.01730102300643921
GATv2,118,23,0.2,random,3,0.042690396308898926
GATv2,118,23,0.2,random,4,-0.00434112548828125
GATv2,118,23,0.2,random,5,0.003987014293670654
GATv2,118,23,0.2,random,6,0.04068520665168762
GATv2,118,23,0.2,random,7,0.0032335519790649414
GATv2,118,23,0.2,random,8,0.01301264762878418
GATv2,118,23,0.2,random,9,0.008440673351287842
GATv2,118,23,0.2,random,10,0.030275702476501465
GATv2,118,23,0.2,random,11,0.01279836893081665
GATv2,118,23,0.2,random,12,0.052251726388931274
GATv2,118,23,0.2,random,13,0.008586108684539795
GATv2,118,23,0.2,random,14,0.005693614482879639
GATv2,118,23,0.2,random,15,0.061153292655944824
GATv2,118,23,0.2,random,16,0.02614349126815796
GATv2,118,23,0.2,random,17,0.052978068590164185
GATv2,118,23,0.2,random,18,0.02556079626083374
GATv2,118,23,0.2,random,19,0.061780452728271484
GATv2,118,37,0.05,gnnexplainer,-1,0.036065131425857544
GATv2,118,37,0.05,random,0,0.009962618350982666
GATv2,118,37,0.05,random,1,-0.004136502742767334
GATv2,118,37,0.05,random,2,0.010899901390075684
GATv2,118,37,0.05,random,3,-0.00247114896774292
GATv2,118,37,0.05,random,4,0.003961741924285889
GATv2,118,37,0.05,random,5,0.00124359130859375
GATv2,118,37,0.05,random,6,4.178285598754883e-05
GATv2,118,37,0.05,random,7,0.022961735725402832
GATv2,118,37,0.05,random,8,0.002479374408721924
GATv2,118,37,0.05,random,9,0.02031785249710083
GATv2,118,37,0.05,random,10,-0.0022448301315307617
GATv2,118,37,0.05,random,11,0.004740536212921143
GATv2,118,37,0.05,random,12,-0.0019369125366210938
GATv2,118,37,0.05,random,13,0.020274043083190918
GATv2,118,37,0.05,random,14,0.010736167430877686
GATv2,118,37,0.05,random,15,-0.007584631443023682
GATv2,118,37,0.05,random,16,0.006137371063232422
GATv2,118,37,0.05,random,17,0.0010359883308410645
GATv2,118,37,0.05,random,18,-0.0015645027160644531
GATv2,118,37,0.05,random,19,0.016064584255218506
GATv2,118,37,0.1,gnnexplainer,-1,0.06358841061592102
GATv2,118,37,0.1,random,0,-0.006234645843505859
GATv2,118,37,0.1,random,1,0.01660001277923584
GATv2,118,37,0.1,random,2,0.01864546537399292
GATv2,118,37,0.1,random,3,-0.0067411065101623535
GATv2,118,37,0.1,random,4,-0.00045615434646606445
GATv2,118,37,0.1,random,5,0.009863495826721191
GATv2,118,37,0.1,random,6,0.0066620707511901855
GATv2,118,37,0.1,random,7,0.0015042424201965332
GATv2,118,37,0.1,random,8,0.014684617519378662
GATv2,118,37,0.1,random,9,0.01944965124130249
GATv2,118,37,0.1,random,10,0.01671922206878662
GATv2,118,37,0.1,random,11,0.0049623847007751465
GATv2,118,37,0.1,random,12,0.0019497275352478027
GATv2,118,37,0.1,random,13,-0.008515655994415283
GATv2,118,37,0.1,random,14,0.001246035099029541
GATv2,118,37,0.1,random,15,0.0230676531791687
GATv2,118,37,0.1,random,16,0.029725253582000732
GATv2,118,37,0.1,random,17,0.020419299602508545
GATv2,118,37,0.1,random,18,-0.0007503628730773926
GATv2,118,37,0.1,random,19,0.02901846170425415
GATv2,118,37,0.2,gnnexplainer,-1,0.10093548893928528
GATv2,118,37,0.2,random,0,0.023907959461212158
GATv2,118,37,0.2,random,1,0.03796282410621643
GATv2,118,37,0.2,random,2,0.03410801291465759
GATv2,118,37,0.2,random,3,0.042688578367233276
GATv2,118,37,0.2,random,4,0.004565834999084473
GATv2,118,37,0.2,random,5,0.0032624006271362305
GATv2,118,37,0.2,random,6,0.025402724742889404
GATv2,118,37,0.2,random,7,0.040858298540115356
GATv2,118,37,0.2,random,8,0.010067880153656006
GATv2,118,37,0.2,random,9,0.02104032039642334
GATv2,118,37,0.2,random,10,0.023355722427368164
GATv2,118,37,0.2,random,11,0.01795274019241333
GATv2,118,37,0.2,random,12,0.0423528254032135
GATv2,118,37,0.2,random,13,0.05025705695152283
GATv2,118,37,0.2,random,14,0.02658534049987793
GATv2,118,37,0.2,random,15,0.03794896602630615
GATv2,118,37,0.2,random,16,0.03314131498336792
GATv2,118,37,0.2,random,17,0.06368651986122131
GATv2,118,37,0.2,random,18,0.030477702617645264
GATv2,118,37,0.2,random,19,0.054139018058776855
GATv2,120,11,0.05,gnnexplainer,-1,-0.001016855239868164
GATv2,120,11,0.05,random,0,-0.0025670528411865234
GATv2,120,11,0.05,random,1,-0.005161762237548828
GATv2,120,11,0.05,random,2,-0.005980640649795532
GATv2,120,11,0.05,random,3,0.0026955604553222656
GATv2,120,11,0.05,random,4,-0.005278259515762329
GATv2,120,11,0.05,random,5,-0.0010824203491210938
GATv2,120,11,0.05,random,6,0.0017993450164794922
GATv2,120,11,0.05,random,7,-0.005541741847991943
GATv2,120,11,0.05,random,8,-0.011573314666748047
GATv2,120,11,0.05,random,9,0.003511279821395874
GATv2,120,11,0.05,random,10,0.000591278076171875
GATv2,120,11,0.05,random,11,-0.0029820501804351807
GATv2,120,11,0.05,random,12,-8.207559585571289e-05
GATv2,120,11,0.05,random,13,-0.0008352994918823242
GATv2,120,11,0.05,random,14,-0.0044938623905181885
GATv2,120,11,0.05,random,15,0.004711329936981201
GATv2,120,11,0.05,random,16,-0.008388280868530273
GATv2,120,11,0.05,random,17,0.001704871654510498
GATv2,120,11,0.05,random,18,-0.008460909128189087
GATv2,120,11,0.05,random,19,-0.011441618204116821
GATv2,120,11,0.1,gnnexplainer,-1,-0.0026514530181884766
GATv2,120,11,0.1,random,0,0.010862767696380615
GATv2,120,11,0.1,random,1,-0.008394837379455566
GATv2,120,11,0.1,random,2,-0.0131569504737854
GATv2,120,11,0.1,random,3,-0.020633727312088013
GATv2,120,11,0.1,random,4,-0.02683579921722412
GATv2,120,11,0.1,random,5,-0.022236227989196777
GATv2,120,11,0.1,random,6,0.002646505832672119
GATv2,120,11,0.1,random,7,0.0067153871059417725
GATv2,120,11,0.1,random,8,0.006981253623962402
GATv2,120,11,0.1,random,9,-0.013971149921417236
GATv2,120,11,0.1,random,10,-0.003351271152496338
GATv2,120,11,0.1,random,11,-0.0038688182830810547
GATv2,120,11,0.1,random,12,-0.002938300371170044
GATv2,120,11,0.1,random,13,0.0025973916053771973
