patient,split,seed,fraction,count,method,control,signed_change,absolute_change
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,7,-0.01545572280883789,0.01545572280883789
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,8,-0.02353072166442871,0.02353072166442871
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,9,-0.021753370761871338,0.021753370761871338
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,10,0.015612363815307617,0.015612363815307617
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,11,0.017270803451538086,0.017270803451538086
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,12,-0.015652775764465332,0.015652775764465332
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,13,0.023486614227294922,0.023486614227294922
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,14,-0.0028527379035949707,0.0028527379035949707
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,15,0.002736508846282959,0.002736508846282959
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,16,-0.013684570789337158,0.013684570789337158
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,17,-0.0020307302474975586,0.0020307302474975586
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,18,-0.020974397659301758,0.020974397659301758
TCGA-A2-A0D2,previously_examined_holdout,37,0.05,4,random,19,0.016346514225006104,0.016346514225006104
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,gnnexplainer,-1,-0.010391533374786377,0.010391533374786377
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,0,0.0027582645416259766,0.0027582645416259766
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,1,-0.03304922580718994,0.03304922580718994
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,2,-0.01107776165008545,0.01107776165008545
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,3,-0.056160032749176025,0.056160032749176025
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,4,0.05683642625808716,0.05683642625808716
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,5,0.009418964385986328,0.009418964385986328
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,6,0.017556607723236084,0.017556607723236084
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,7,-0.01540464162826538,0.01540464162826538
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,8,0.01967841386795044,0.01967841386795044
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,9,-0.0029411911964416504,0.0029411911964416504
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,10,-0.03287816047668457,0.03287816047668457
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,11,-0.02007812261581421,0.02007812261581421
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,12,-0.01245492696762085,0.01245492696762085
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,13,0.0061980485916137695,0.0061980485916137695
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,14,0.03143876791000366,0.03143876791000366
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,15,-0.01937580108642578,0.01937580108642578
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,16,-0.026681363582611084,0.026681363582611084
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,17,-0.002686917781829834,0.002686917781829834
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,18,-0.010098576545715332,0.010098576545715332
TCGA-A2-A0D2,previously_examined_holdout,37,0.1,7,random,19,0.015702486038208008,0.015702486038208008
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,gnnexplainer,-1,-0.02512955665588379,0.02512955665588379
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,0,-0.04594689607620239,0.04594689607620239
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,1,0.02675729990005493,0.02675729990005493
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,2,0.0035300254821777344,0.0035300254821777344
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,3,0.0015174150466918945,0.0015174150466918945
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,4,-0.02891409397125244,0.02891409397125244
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,5,-0.002469182014465332,0.002469182014465332
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,6,-0.005046367645263672,0.005046367645263672
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,7,-0.07004493474960327,0.07004493474960327
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,8,0.026384174823760986,0.026384174823760986
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,9,-0.021521389484405518,0.021521389484405518
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,10,-0.025740444660186768,0.025740444660186768
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,11,-0.0200653076171875,0.0200653076171875
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,12,-0.025260329246520996,0.025260329246520996
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,13,-0.046742260456085205,0.046742260456085205
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,14,-0.03499865531921387,0.03499865531921387
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,15,0.03451961278915405,0.03451961278915405
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,16,0.01770395040512085,0.01770395040512085
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,17,-0.03531336784362793,0.03531336784362793
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,18,-0.011720657348632812,0.011720657348632812
TCGA-A2-A0D2,previously_examined_holdout,37,0.2,14,random,19,0.03191554546356201,0.03191554546356201
