architecture,seed,concept,layer,test_patient,train_patients,mse,shuffled_mse,constant_mse
GATv2,11,lymphocytic_infiltrate,2,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.017123367927074338,0.011858633960594184,0.02804965705300753
GATv2,11,lymphocytic_infiltrate,0,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.15002748395423743,0.1321536482095876,0.03371289920742107
GATv2,11,lymphocytic_infiltrate,1,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.02174566124091682,0.052571950543946505,0.03371289920742107
GATv2,11,lymphocytic_infiltrate,2,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.02647291051978426,0.029010579806542314,0.03371289920742107
GATv2,11,lymphocytic_infiltrate,0,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.07641041421643308,0.07112698285899322,0.042042623833166426
GATv2,11,lymphocytic_infiltrate,1,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.10737498903360056,0.11265474814851557,0.042042623833166426
GATv2,11,lymphocytic_infiltrate,2,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.1112028518645559,0.1104883077159973,0.042042623833166426
GATv2,11,lymphocytic_infiltrate,0,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.3595697690177091,0.44940804530196565,0.4882590158420743
GATv2,11,lymphocytic_infiltrate,1,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.34099571178141463,0.3966177211767174,0.4882590158420743
GATv2,11,lymphocytic_infiltrate,2,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.4169295883405284,0.4359253486056519,0.4882590158420743
GATv2,11,lymphocytic_infiltrate,0,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.022104387048394347,0.00604903273119122,0.02729143654427445
GATv2,11,lymphocytic_infiltrate,1,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.021692952228731008,0.010413703450726373,0.02729143654427445
GATv2,11,lymphocytic_infiltrate,2,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.027849975901392696,0.015749956762052673,0.02729143654427445
GATv2,11,lymphocytic_infiltrate,0,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.03628565238264582,0.022717895485499448,0.027979303513494418
GATv2,11,lymphocytic_infiltrate,1,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.029599371891817394,0.02883438224345001,0.027979303513494418
GATv2,11,lymphocytic_infiltrate,2,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.03636949381637475,0.05060167101432446,0.027979303513494418
GATv2,23,tumor,0,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.018526803636045138,0.04401293649923074,0.09725998586063433
GATv2,23,tumor,1,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.08378198855243041,0.13122999556711334,0.09725998586063433
GATv2,23,tumor,2,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.06264692639263832,0.10575896800079355,0.09725998586063433
GATv2,23,tumor,0,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.3754067132435744,0.14784886282887183,0.15982872583559835
GATv2,23,tumor,1,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.7780301370147016,0.27313911864829105,0.15982872583559835
GATv2,23,tumor,2,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.13331324704089542,0.20136919931302064,0.15982872583559835
GATv2,23,tumor,0,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.08070879476184403,0.10413392617786638,0.11802829001032702
GATv2,23,tumor,1,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.12191492774809505,0.10458541849555783,0.11802829001032702
GATv2,23,tumor,2,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.10317145385816145,0.1165950702375479,0.11802829001032702
GATv2,23,tumor,0,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.071812076661122,0.13710679611918047,0.19809875512854108
GATv2,23,tumor,1,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.08360773216511441,0.1412095260244552,0.19809875512854108
GATv2,23,tumor,2,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.10784035385953747,0.1522083679147641,0.19809875512854108
GATv2,23,tumor,0,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.059648761962046354,0.12858929753702433,0.1309861045051193
GATv2,23,tumor,1,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.16378704691842386,0.10743823164535427,0.1309861045051193
GATv2,23,tumor,2,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.22300666890258675,0.11165576624073505,0.1309861045051193
GATv2,23,tumor,0,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.1077363715931949,0.16181047471494409,0.10101429419035475
GATv2,23,tumor,1,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.0703719740265389,0.24626198490809947,0.10101429419035475
GATv2,23,tumor,2,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.0949443743057242,0.16646016930896973,0.10101429419035475
GATv2,23,stroma,0,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.08749728014846542,0.03837702230114427,0.036240552967178735
GATv2,23,stroma,1,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.061356801716820876,0.02587312486324186,0.036240552967178735
GATv2,23,stroma,2,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.0475726887181005,0.03227656084173081,0.036240552967178735
GATv2,23,stroma,0,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.18738358711685543,0.21472949593908466,0.13210868703542383
GATv2,23,stroma,1,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.45053099818233144,0.28820708611474183,0.13210868703542383
GATv2,23,stroma,2,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.17469090709560925,0.12782016819993602,0.13210868703542383
GATv2,23,stroma,0,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.12425427365083988,0.13530397270385638,0.1343552139153723
GATv2,23,stroma,1,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.16937976376097977,0.17033884371454178,0.1343552139153723
GATv2,23,stroma,2,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.1534347141525093,0.14409085930150042,0.1343552139153723
GATv2,23,stroma,0,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.0304609314183413,0.09499320050855854,0.05419222413488914
GATv2,23,stroma,1,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.04099716546653389,0.11277226502142193,0.05419222413488914
GATv2,23,stroma,2,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.05471011399784567,0.09467409815516918,0.05419222413488914
GATv2,23,stroma,0,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.06433852571211401,0.050119231933027364,0.05807617675859528
GATv2,23,stroma,1,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.06273773766660527,0.057713515108307266,0.05807617675859528
GATv2,23,stroma,2,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.06837531884856529,0.0595618591816152,0.05807617675859528
GATv2,23,stroma,0,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.09391180960580993,0.06859746712348117,0.07509517365036285
GATv2,23,stroma,1,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.0990765137053814,0.1280116394662762,0.07509517365036285
GATv2,23,stroma,2,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.08443699853474743,0.07488458310587116,0.07509517365036285
GATv2,23,lymphocytic_infiltrate,0,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.10856994225805841,0.0807075926621387,0.02804965705300753
GATv2,23,lymphocytic_infiltrate,1,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.026188254552052648,0.016169153569720394,0.02804965705300753
GATv2,23,lymphocytic_infiltrate,2,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.02321915585616961,0.016775887174394793,0.02804965705300753
GATv2,23,lymphocytic_infiltrate,0,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.15002748395423743,0.07024863370738042,0.03371289920742107
GATv2,23,lymphocytic_infiltrate,1,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.06348418962689648,0.02303327613038523,0.03371289920742107
GATv2,23,lymphocytic_infiltrate,2,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.05817769339774127,0.052485265245490464,0.03371289920742107
GATv2,23,lymphocytic_infiltrate,0,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.07641041421643308,0.06892162787881259,0.042042623833166426
GATv2,23,lymphocytic_infiltrate,1,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.10699398414361994,0.11313042381620743,0.042042623833166426
GATv2,23,lymphocytic_infiltrate,2,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.11037686682629606,0.11616869530440069,0.042042623833166426
GATv2,23,lymphocytic_infiltrate,0,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.3595697690177091,0.4421557607037542,0.4882590158420743
GATv2,23,lymphocytic_infiltrate,1,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.3546677971986371,0.4376789914385466,0.4882590158420743
GATv2,23,lymphocytic_infiltrate,2,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.4228932856964421,0.4591491940664683,0.4882590158420743
GATv2,23,lymphocytic_infiltrate,0,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.022104387048394347,0.006055540212597779,0.02729143654427445
GATv2,23,lymphocytic_infiltrate,1,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.009602261618112375,0.008102330755837097,0.02729143654427445
GATv2,23,lymphocytic_infiltrate,2,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.008864565316818038,0.004614196829277576,0.02729143654427445
GATv2,23,lymphocytic_infiltrate,0,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.03628565238264582,0.025511869569149803,0.027979303513494418
GATv2,23,lymphocytic_infiltrate,1,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.02657633909862916,0.02259432406844849,0.027979303513494418
GATv2,23,lymphocytic_infiltrate,2,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.05150247665596613,0.046656013361366724,0.027979303513494418
GATv2,37,tumor,0,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.018526803636045138,0.07900003690595976,0.09725998586063433
GATv2,37,tumor,1,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.048579835235338154,0.1617152297575117,0.09725998586063433
GATv2,37,tumor,2,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.06731667049414702,0.09558331971783585,0.09725998586063433
GATv2,37,tumor,0,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.3754067132435744,0.17924104370196187,0.15982872583559835
GATv2,37,tumor,1,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.1089110472389063,0.17185099343502286,0.15982872583559835
GATv2,37,tumor,2,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.17040950254503284,0.13850917757453463,0.15982872583559835
GATv2,37,tumor,0,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.08070879476184403,0.12456142591368986,0.11802829001032702
GATv2,37,tumor,1,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.07563352522910072,0.10609227274362903,0.11802829001032702
GATv2,37,tumor,2,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.10271344126082517,0.11072357075403536,0.11802829001032702
GATv2,37,tumor,0,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.071812076661122,0.17517793914657576,0.19809875512854108
GATv2,37,tumor,1,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.0666931356277425,0.14570850557955561,0.19809875512854108
GATv2,37,tumor,2,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.11867568158946262,0.13374539350081727,0.19809875512854108
GATv2,37,tumor,0,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.059648761962046354,0.103032785252085,0.1309861045051193
GATv2,37,tumor,1,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.05930797241215124,0.13295708616292035,0.1309861045051193
GATv2,37,tumor,2,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.10021488376984004,0.1255529807256013,0.1309861045051193
GATv2,37,tumor,0,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.1077363715931949,0.15511314565993362,0.10101429419035475
GATv2,37,tumor,1,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.07113705278589819,0.1055867288143007,0.10101429419035475
GATv2,37,tumor,2,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.10846564373690962,0.10619662348751463,0.10101429419035475
GATv2,37,stroma,0,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.08749728014846542,0.028697813329872555,0.036240552967178735
GATv2,37,stroma,1,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.1710227090438845,0.018454987235444337,0.036240552967178735
GATv2,37,stroma,2,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.023791437098556197,0.03380353844137099,0.036240552967178735
GATv2,37,stroma,0,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.18738358711685543,0.26224618283982715,0.13210868703542383
GATv2,37,stroma,1,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.13158333807694106,0.12096212548153908,0.13210868703542383
GATv2,37,stroma,2,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.14905973720809093,0.14790992922043067,0.13210868703542383
GATv2,37,stroma,0,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.12425427365083988,0.15881247204126686,0.1343552139153723
GATv2,37,stroma,1,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.12903523825939384,0.17622737426963309,0.1343552139153723
GATv2,37,stroma,2,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.16061717681440785,0.14864571481955796,0.1343552139153723
GATv2,37,stroma,0,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.0304609314183413,0.09876926008225742,0.05419222413488914
GATv2,37,stroma,1,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.04149663742713568,0.16861496646893542,0.05419222413488914
GATv2,37,stroma,2,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.10071961715287732,0.1079405172512064,0.05419222413488914
GATv2,37,stroma,0,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.06433852571211401,0.05298360300411388,0.05807617675859528
GATv2,37,stroma,1,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.05650157426319245,0.06773791402574007,0.05807617675859528
GATv2,37,stroma,2,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.07435884986050482,0.059637824175210984,0.05807617675859528
GATv2,37,stroma,0,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.09391180960580993,0.07906871952662997,0.07509517365036285
GATv2,37,stroma,1,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.111622098746915,0.09964107242274095,0.07509517365036285
GATv2,37,stroma,2,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.0679180825163825,0.07315432518298501,0.07509517365036285
GATv2,37,lymphocytic_infiltrate,0,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.10856994225805841,0.06300182743529628,0.02804965705300753
GATv2,37,lymphocytic_infiltrate,1,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.14539950465940252,0.03738094767952228,0.02804965705300753
GATv2,37,lymphocytic_infiltrate,2,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.03784105306628886,0.018625316374578618,0.02804965705300753
GATv2,37,lymphocytic_infiltrate,0,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.15002748395423743,0.08645513656381482,0.03371289920742107
GATv2,37,lymphocytic_infiltrate,1,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.0696453304058222,0.07250135822215201,0.03371289920742107
GATv2,37,lymphocytic_infiltrate,2,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.04442134601006035,0.039098486981979944,0.03371289920742107
GATv2,37,lymphocytic_infiltrate,0,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.07641041421643308,0.0732556187214121,0.042042623833166426
GATv2,37,lymphocytic_infiltrate,1,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.10829280489736061,0.1102599003572885,0.042042623833166426
GATv2,37,lymphocytic_infiltrate,2,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.11963269850632005,0.12798121909871568,0.042042623833166426
GATv2,37,lymphocytic_infiltrate,0,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.3595697690177091,0.42467046834719013,0.4882590158420743
